user_id,age,gender,region,plan,device_type,preferred_genre,payment_method,ad_type,auto_renew,discount_used,monthly_charge,months_subscribed,watch_time_per_day,total_watch_hours,binge_score,complaints,support_calls,rating,reviews_written,peak_hours,joined_date,last_active_date,churn
U877567,63,Female,East,Basic,Tablet,Romance,UPI,No Ads,1,1,199,9,3.309554524233592,99.29,0.04,0,0,3.6,0,Late Night,2023-02-06,2023-11-28,1
U353091,34,Other,West,Standard,Mobile,Comedy,Net Banking,No Ads,1,1,399,5,1.549206702828128,46.48,0.13,2,1,5.0,1,Morning,2023-02-18,2023-08-11,1
U143764,38,Male,West,Basic,Mobile,Sci-Fi,Debit Card,No Ads,1,0,199,10,2.485802233092761,74.57,0.12,0,0,3.2,0,Evening,2024-11-15,2025-10-06,0
U737431,61,Male,Tier-2,Standard,Mobile,Sci-Fi,UPI,Skippable Ads,0,0,399,7,2.803330565402917,84.1,0.1,1,1,2.2,1,Evening,2024-01-08,2024-09-02,0
U754587,58,Female,West,Standard,Smart TV,Romance,Debit Card,No Ads,1,1,399,9,2.9236267607284496,87.71,0.02,0,0,3.5,1,Afternoon,2023-03-29,2024-01-12,0
U724624,25,Other,South,Premium,Mobile,Romance,Net Banking,Skippable Ads,0,1,599,5,2.661636184905502,79.85,0.07,0,1,4.0,1,Evening,2022-11-13,2023-04-20,0
U181257,54,Male,North,Basic,Smart TV,Action,Credit Card,Skippable Ads,1,0,199,4,2.070539785801672,62.12,0.1,0,0,1.2,1,Evening,2024-06-28,2024-11-22,0
U809676,32,Female,Metro,Standard,Mobile,Documentary,Gift Code,Non-Skippable Ads,0,0,399,7,1.0408702543801023,31.23,0.1,0,0,2.8,0,Evening,2023-06-21,2024-02-14,0
U197406,34,Male,Tier-2,Premium,Smart TV,Horror,Gift Code,Non-Skippable Ads,1,0,599,1,2.181635892550987,65.45,0.03,0,0,3.5,1,Evening,2023-12-30,2024-02-16,1
U433840,22,Male,South,Premium,Smart TV,Documentary,Credit Card,No Ads,1,0,599,3,4.838295236014351,145.15,0.6,0,0,4.7,2,Evening,2024-09-27,2024-12-27,0
U333192,22,Male,East,Premium,Mobile,Action,Debit Card,Non-Skippable Ads,1,0,599,2,2.918818830355802,87.56,0.08,1,0,3.2,1,Morning,2024-02-29,2024-05-25,0
U703986,18,Male,East,Standard,Mobile,Action,Credit Card,No Ads,1,0,399,4,3.2115604372639623,96.35,0.1,1,0,3.6,0,Evening,2023-12-28,2024-05-12,0
U431119,60,Male,South,Premium,Laptop,Horror,UPI,Non-Skippable Ads,1,0,599,3,2.2788527068474718,68.37,0.02,0,0,4.0,0,Evening,2024-03-29,2024-07-07,1
U184811,57,Male,East,Basic,Mobile,Documentary,Net Banking,Non-Skippable Ads,1,0,199,4,2.3710110858710407,71.13,0.1,0,0,4.1,0,Evening,2023-09-26,2024-01-27,0
U307352,62,Female,East,Standard,Mobile,Comedy,Net Banking,Non-Skippable Ads,1,0,399,4,1.945341730653056,58.36,0.16,1,0,3.8,0,Late Night,2023-09-18,2024-02-04,0
U715168,52,Male,Tier-2,Standard,Smart TV,Romance,UPI,No Ads,0,1,399,6,1.8150423294265356,54.45,0.04,0,0,3.7,1,Evening,2024-11-27,2025-06-22,1
U586675,27,Male,Tier-3,Premium,Smart TV,Horror,Credit Card,Non-Skippable Ads,1,0,599,5,2.7555894062033186,82.67,0.09,0,0,3.3,0,Late Night,2023-08-22,2024-02-10,0
U526903,65,Female,West,Basic,Smart TV,Romance,UPI,Skippable Ads,0,1,199,7,1.824769545293026,54.74,0.07,0,0,2.1,0,Late Night,2023-04-01,2023-11-13,1
U892173,49,Male,Metro,Standard,Smart TV,Comedy,Gift Code,Skippable Ads,1,0,399,4,1.802127034908602,54.06,0.11,0,1,3.7,0,Late Night,2024-10-02,2025-02-21,0
U643576,56,Male,Tier-2,Basic,Mobile,Documentary,Gift Code,No Ads,1,0,199,8,2.58714984461921,77.61,0.02,0,0,1.5,2,Evening,2023-10-16,2024-06-15,1
U202412,28,Female,North,Basic,Smart TV,Action,Wallet,Skippable Ads,0,0,199,10,0.45468651059379533,13.64,0.01,0,0,4.1,0,Late Night,2025-03-29,2026-02-20,0
U819778,66,Male,South,Standard,Tablet,Horror,UPI,Skippable Ads,1,1,399,8,1.276115816306007,38.28,0.06,1,0,3.1,0,Evening,2025-02-06,2025-10-15,0
U300753,53,Other,West,Standard,Mobile,Action,Wallet,No Ads,1,1,399,10,3.2305455256538744,96.92,0.27,0,0,4.4,0,Late Night,2024-04-11,2025-03-02,0
U265129,55,Male,East,Basic,Smart TV,Romance,Net Banking,Non-Skippable Ads,1,1,199,11,3.6505142320664015,109.52,0.05,0,1,3.7,2,Evening,2024-09-09,2025-08-17,0
U805356,31,Female,West,Standard,Tablet,Horror,Gift Code,Non-Skippable Ads,0,0,399,10,1.064833790247397,31.95,0.09,0,0,3.1,1,Late Night,2022-09-23,2023-08-13,0
U542136,28,Female,Tier-2,Basic,Tablet,Thriller,Wallet,Non-Skippable Ads,0,0,199,8,4.4162068142576665,132.49,0.31,0,0,3.2,1,Evening,2024-06-09,2025-03-02,0
U775160,56,Male,Metro,Premium,Mobile,Action,Net Banking,Non-Skippable Ads,1,0,599,4,3.465023923939315,103.95,0.17,0,0,3.6,2,Evening,2024-06-05,2024-10-26,0
U337723,40,Female,Tier-3,Standard,Set-top Box,Drama,UPI,Skippable Ads,1,0,399,8,2.5172311354988137,75.52,0.05,0,0,3.1,1,Morning,2024-05-05,2025-01-10,0
U746045,48,Female,North,Premium,Smart TV,Romance,Net Banking,Non-Skippable Ads,1,0,599,10,4.9232263827201255,147.7,0.33,1,1,2.8,1,Evening,2023-05-28,2024-04-09,1
U596005,37,Male,Metro,Standard,Mobile,Documentary,Net Banking,Skippable Ads,1,0,399,5,2.6821296649312574,80.46,0.1,0,0,2.9,1,Evening,2023-09-11,2024-02-26,0
U406901,41,Female,West,Premium,Laptop,Sci-Fi,Gift Code,No Ads,1,1,599,7,1.9748639424335366,59.25,0.06,2,0,2.4,1,Evening,2023-05-10,2023-12-13,0
U428953,39,Female,South,Premium,Mobile,Sci-Fi,Gift Code,No Ads,1,0,599,1,3.068552661909674,92.06,0.07,1,1,2.9,0,Evening,2023-02-04,2023-03-10,1
U251426,36,Male,North,Premium,Mobile,Comedy,UPI,Non-Skippable Ads,1,0,599,5,2.5105037364474225,75.32,0.11,0,0,3.5,0,Evening,2024-10-09,2025-03-30,1
U932359,38,Female,South,Standard,Mobile,Documentary,Credit Card,No Ads,0,0,399,1,1.7691041175024136,53.07,0.05,1,1,3.9,1,Late Night,2023-03-16,2023-04-19,1
U746012,69,Male,Tier-2,Basic,Mobile,Action,Debit Card,No Ads,0,0,199,2,1.709524076493408,51.29,0.09,0,0,4.6,1,Evening,2023-05-10,2023-07-09,0
U147111,62,Male,Tier-2,Basic,Smart TV,Thriller,Credit Card,No Ads,1,0,199,6,1.8759878133639092,56.28,0.1,0,0,3.7,0,Evening,2024-10-18,2025-04-28,0
U144036,41,Male,Tier-2,Standard,Tablet,Romance,Net Banking,Non-Skippable Ads,1,0,399,1,2.404296849156531,72.13,0.09,0,0,4.2,1,Morning,2023-12-11,2024-01-22,0
U909340,32,Female,South,Basic,Laptop,Comedy,Net Banking,Skippable Ads,1,0,199,8,1.0175499248346127,30.53,0.1,0,0,3.0,0,Afternoon,2023-10-08,2024-07-02,1
U683838,24,Male,South,Premium,Smart TV,Romance,Gift Code,Non-Skippable Ads,0,1,599,10,3.3530993963288127,100.59,0.1,1,1,3.3,0,Evening,2023-07-15,2024-05-25,1
U927679,57,Female,South,Standard,Mobile,Horror,Net Banking,Skippable Ads,1,0,399,11,3.048153491279321,91.44,0.14,0,1,2.4,0,Afternoon,2025-02-12,2026-01-30,0
U346732,57,Male,West,Basic,Mobile,Romance,Debit Card,Non-Skippable Ads,1,0,199,10,1.8440486374034928,55.32,0.19,0,0,4.2,1,Afternoon,2024-12-24,2025-10-28,0
U723640,29,Male,South,Basic,Tablet,Drama,Credit Card,Skippable Ads,1,1,199,7,2.780291197755445,83.41,0.17,0,0,3.1,0,Morning,2025-02-24,2025-10-20,0
U179211,58,Male,South,Standard,Smart TV,Romance,Debit Card,Non-Skippable Ads,1,1,399,10,2.226629455862586,66.8,0.17,0,0,3.0,0,Afternoon,2024-12-10,2025-10-18,0
U911527,20,Male,West,Standard,Mobile,Sci-Fi,Credit Card,Non-Skippable Ads,1,1,399,9,1.4897112717715157,44.69,0.0,0,0,4.1,0,Evening,2023-10-10,2024-08-04,0
U563685,51,Male,South,Basic,Laptop,Romance,Credit Card,Skippable Ads,1,0,199,11,2.642887042286288,79.29,0.07,1,0,2.5,0,Evening,2024-06-19,2025-06-01,0
U628036,37,Female,Metro,Premium,Smart TV,Thriller,Net Banking,Non-Skippable Ads,1,0,599,5,3.1992332057400183,95.98,0.16,2,0,5.0,0,Evening,2024-04-07,2024-09-30,0
U507974,68,Male,North,Basic,Smart TV,Documentary,Net Banking,Non-Skippable Ads,1,1,199,4,3.295314487325545,98.86,0.31,1,0,3.4,0,Late Night,2025-03-01,2025-07-03,1
U402274,27,Male,East,Standard,Smart TV,Horror,Wallet,Skippable Ads,1,1,399,3,2.0429243892512705,61.29,0.17,0,0,3.8,1,Afternoon,2022-10-05,2023-01-26,0
U143169,47,Female,South,Standard,Smart TV,Thriller,Gift Code,Skippable Ads,1,0,399,8,1.4109139931893258,42.33,0.04,0,0,3.1,1,Evening,2024-01-23,2024-10-04,0
U211462,39,Male,Tier-2,Basic,Tablet,Sci-Fi,UPI,No Ads,1,0,199,5,3.13192480001936,93.96,0.22,1,1,3.4,0,Evening,2023-08-03,2024-01-29,0
U606554,20,Female,East,Standard,Mobile,Action,Wallet,Skippable Ads,1,1,399,5,2.227330934641182,66.82,0.15,0,0,4.4,0,Late Night,2024-04-26,2024-10-14,0
U347997,38,Female,Metro,Premium,Mobile,Romance,UPI,Skippable Ads,1,0,599,4,4.076416319281808,122.29,0.05,0,1,3.3,0,Morning,2023-10-19,2024-02-20,1
U991490,35,Female,North,Basic,Smart TV,Comedy,Gift Code,Skippable Ads,1,0,199,11,3.7923866353506224,113.77,0.19,0,0,4.7,0,Evening,2025-01-04,2025-12-25,1
U237900,58,Male,West,Premium,Laptop,Romance,UPI,Skippable Ads,1,0,599,8,3.0520992349419256,91.56,0.06,0,1,2.4,0,Late Night,2022-10-18,2023-06-15,0
U438585,57,Female,Tier-2,Standard,Smart TV,Documentary,Wallet,No Ads,1,0,399,8,3.7308550803626153,111.93,0.25,0,0,5.0,1,Evening,2023-09-09,2024-05-15,0
U453548,40,Female,Tier-2,Basic,Laptop,Thriller,Debit Card,No Ads,1,0,199,5,2.6110381610533504,78.33,0.1,0,0,2.5,0,Evening,2023-09-06,2024-02-04,0
U715197,43,Other,Tier-2,Standard,Tablet,Horror,Gift Code,No Ads,1,0,399,4,3.3620100519255227,100.86,0.34,0,0,1.3,0,Evening,2023-08-29,2024-01-11,0
U580751,65,Male,West,Basic,Mobile,Romance,Credit Card,Skippable Ads,1,1,199,8,1.3076209779572587,39.23,0.07,0,0,2.5,0,Evening,2024-06-10,2025-02-12,1
U111618,62,Female,Tier-3,Standard,Laptop,Horror,UPI,Non-Skippable Ads,1,1,399,5,1.4387815179181862,43.16,0.03,0,0,4.2,1,Afternoon,2022-10-14,2023-03-24,0
U369355,23,Female,East,Standard,Laptop,Sci-Fi,Net Banking,No Ads,1,1,399,8,2.4756660959554333,74.27,0.17,0,0,2.0,0,Evening,2022-10-08,2023-06-23,0
U542065,59,Female,South,Standard,Laptop,Romance,Net Banking,Skippable Ads,1,1,399,7,3.027317886175026,90.82,0.08,0,1,4.6,0,Evening,2024-08-27,2025-04-09,0
U797974,64,Female,Metro,Premium,Mobile,Drama,Wallet,Skippable Ads,0,1,599,11,0.8410770229382958,25.23,0.07,3,0,4.3,0,Evening,2023-11-22,2024-11-15,1
U850018,60,Female,Metro,Premium,Mobile,Sci-Fi,Credit Card,Skippable Ads,1,0,599,1,3.3475289886053536,100.43,0.4,0,0,4.9,3,Evening,2023-07-29,2023-09-11,0
U354371,38,Other,Tier-3,Standard,Mobile,Action,Net Banking,Skippable Ads,1,1,399,5,1.1340297380173834,34.02,0.05,0,0,2.8,1,Evening,2024-11-09,2025-05-03,1
U355493,31,Other,Tier-3,Standard,Mobile,Romance,Net Banking,No Ads,1,0,399,3,1.1587891605650706,34.76,0.06,1,2,4.9,0,Evening,2023-09-07,2023-12-11,0
U877130,37,Male,Tier-2,Basic,Laptop,Action,Net Banking,Skippable Ads,0,0,199,1,2.3057514734372813,69.17,0.15,0,0,3.9,1,Evening,2023-06-21,2023-08-17,1
U120923,60,Male,West,Standard,Mobile,Drama,Net Banking,Skippable Ads,1,0,399,3,0.7775029242112135,23.33,0.01,0,0,5.0,0,Evening,2024-01-07,2024-04-10,1
U728177,39,Female,East,Standard,Mobile,Horror,Gift Code,No Ads,0,0,399,9,3.238846805017584,97.17,0.18,0,0,5.0,0,Evening,2024-06-15,2025-03-16,0
U601233,56,Female,North,Basic,Mobile,Sci-Fi,Debit Card,Non-Skippable Ads,1,0,199,8,2.2095080686461475,66.29,0.05,0,1,1.0,1,Afternoon,2024-10-15,2025-06-26,1
U418488,31,Male,North,Standard,Mobile,Drama,Net Banking,Non-Skippable Ads,1,0,399,2,3.8106433967983637,114.32,0.04,0,0,2.7,0,Evening,2023-11-18,2024-01-20,1
U100515,55,Female,North,Basic,Smart TV,Drama,Credit Card,Non-Skippable Ads,1,0,199,9,3.2580344782477115,97.74,0.24,0,0,4.2,0,Evening,2022-11-13,2023-08-16,0
U733316,57,Female,Metro,Standard,Laptop,Horror,Debit Card,Skippable Ads,1,1,399,9,0.7853814096036209,23.56,0.02,1,1,3.7,0,Late Night,2023-01-13,2023-10-15,1
U365228,54,Female,Tier-3,Standard,Smart TV,Thriller,Credit Card,Skippable Ads,1,0,399,11,1.8487676554989634,55.46,0.02,1,1,2.9,1,Evening,2023-03-16,2024-03-04,0
U853624,31,Female,East,Basic,Tablet,Horror,UPI,No Ads,1,1,199,6,1.4915162800711315,44.75,0.08,0,0,3.9,0,Evening,2024-08-08,2025-02-26,0
U743970,26,Female,Tier-2,Standard,Mobile,Sci-Fi,UPI,Skippable Ads,1,1,399,11,1.6467116975921239,49.4,0.13,1,2,3.7,0,Evening,2024-12-10,2025-12-02,0
U170474,57,Female,South,Standard,Smart TV,Horror,UPI,Skippable Ads,1,0,399,2,2.7800233202349043,83.4,0.16,1,0,4.4,0,Evening,2023-11-11,2024-01-27,1
U433134,30,Other,Tier-3,Premium,Smart TV,Action,Credit Card,Skippable Ads,1,1,599,7,3.4816601753666063,104.45,0.25,1,0,2.2,0,Evening,2023-09-01,2024-04-06,1
U655393,32,Male,North,Standard,Laptop,Drama,Gift Code,Non-Skippable Ads,1,0,399,10,2.3883084505952836,71.65,0.15,1,0,4.0,0,Evening,2023-06-23,2024-04-19,0
U912744,20,Female,South,Basic,Laptop,Drama,UPI,No Ads,0,1,199,6,2.28951068723885,68.69,0.11,0,0,2.5,0,Evening,2023-11-18,2024-05-22,0
U914661,31,Male,South,Basic,Laptop,Comedy,Gift Code,No Ads,1,0,199,8,2.864631926647275,85.94,0.14,0,0,4.6,0,Evening,2022-12-27,2023-09-11,0
U737509,37,Female,West,Premium,Laptop,Drama,Debit Card,No Ads,0,0,599,1,3.3982324707997993,101.95,0.16,0,0,2.7,0,Morning,2024-12-29,2025-02-05,1
U778173,44,Female,West,Premium,Laptop,Drama,Wallet,No Ads,0,0,599,4,3.813123534415224,114.39,0.06,0,0,3.9,0,Evening,2023-02-10,2023-07-01,1
U135525,52,Male,North,Basic,Tablet,Romance,Debit Card,Skippable Ads,0,0,199,1,3.4128797926339702,102.39,0.16,0,0,3.7,0,Evening,2024-07-16,2024-09-09,0
U463154,17,Male,Metro,Standard,Smart TV,Comedy,Wallet,No Ads,0,1,399,8,1.5291515863317209,45.87,0.08,1,0,3.4,0,Late Night,2023-01-12,2023-10-07,0
U210776,20,Male,Tier-3,Premium,Smart TV,Sci-Fi,Gift Code,Skippable Ads,1,1,599,6,3.661554947660922,109.85,0.19,0,1,1.0,0,Late Night,2025-03-18,2025-09-17,0
U266405,54,Female,South,Standard,Mobile,Documentary,Debit Card,Non-Skippable Ads,0,0,399,4,1.2968329638592473,38.9,0.01,0,0,4.3,1,Late Night,2022-11-18,2023-04-11,0
U697190,28,Male,Tier-3,Standard,Tablet,Comedy,Debit Card,Skippable Ads,1,0,399,4,1.3683492533104025,41.05,0.09,1,0,3.7,1,Afternoon,2024-02-24,2024-07-03,0
U516561,63,Female,South,Standard,Smart TV,Comedy,Wallet,No Ads,1,1,399,10,1.4651920824237872,43.96,0.1,0,0,3.3,0,Morning,2025-01-29,2025-11-28,0
U439148,30,Female,West,Basic,Smart TV,Action,Wallet,Non-Skippable Ads,0,1,199,6,2.242330012266155,67.27,0.1,1,0,3.2,1,Late Night,2023-02-06,2023-08-28,1
U419348,69,Female,Tier-2,Standard,Smart TV,Horror,Net Banking,Non-Skippable Ads,1,1,399,9,2.157132445907565,64.71,0.03,0,0,2.8,0,Evening,2024-02-24,2024-12-15,0
U152344,60,Male,East,Premium,Smart TV,Romance,Credit Card,Non-Skippable Ads,0,1,599,2,3.1537910536359544,94.61,0.24,0,0,1.9,1,Afternoon,2023-06-18,2023-09-04,0
U892879,17,Male,East,Premium,Tablet,Romance,Credit Card,Non-Skippable Ads,1,1,599,10,3.161973373702949,94.86,0.2,0,0,3.5,0,Late Night,2022-11-22,2023-09-19,0
U869042,21,Male,Metro,Basic,Mobile,Action,Gift Code,Non-Skippable Ads,0,1,199,3,2.2830315252350646,68.49,0.23,0,1,2.9,0,Evening,2023-03-16,2023-06-22,0
U129709,25,Female,West,Basic,Mobile,Comedy,Wallet,No Ads,1,1,199,9,3.813747599414576,114.41,0.2,2,0,2.0,1,Evening,2024-09-09,2025-06-22,1
U270824,17,Female,East,Basic,Mobile,Documentary,Wallet,Skippable Ads,0,1,199,9,1.315738147192418,39.47,0.17,0,0,4.3,1,Late Night,2024-11-17,2025-08-26,0
U708811,25,Female,South,Basic,Mobile,Documentary,Credit Card,Non-Skippable Ads,1,0,199,7,1.077674461996585,32.33,0.06,0,1,1.0,0,Late Night,2023-01-03,2023-08-20,1
U376393,47,Other,North,Basic,Laptop,Documentary,Credit Card,Skippable Ads,1,0,199,10,1.9288393923218994,57.87,0.07,0,0,1.9,0,Evening,2023-12-26,2024-11-06,0
U865820,45,Male,South,Standard,Smart TV,Sci-Fi,Credit Card,Skippable Ads,0,1,399,1,1.3422006406980433,40.27,0.13,0,1,1.0,0,Evening,2023-02-13,2023-03-27,0
U149156,41,Female,Metro,Basic,Mobile,Documentary,Gift Code,Skippable Ads,1,0,199,3,2.215540521301502,66.47,0.1,1,0,4.3,1,Evening,2023-05-18,2023-08-31,0
U105636,26,Female,Metro,Basic,Smart TV,Thriller,Net Banking,No Ads,1,1,199,2,0.8491829893947256,25.48,0.03,2,0,2.5,0,Evening,2024-10-19,2024-12-27,0
U938092,38,Other,Tier-2,Premium,Mobile,Action,Wallet,Non-Skippable Ads,1,0,599,10,3.9800507480223617,119.4,0.15,1,3,2.6,0,Evening,2023-10-19,2024-09-12,1
U856547,68,Male,North,Premium,Laptop,Sci-Fi,Net Banking,Skippable Ads,0,0,599,9,1.5109762103020963,45.33,0.05,0,0,3.1,2,Afternoon,2024-07-14,2025-04-30,1
U370561,56,Female,Metro,Standard,Mobile,Action,UPI,No Ads,1,1,399,4,1.7815711269572465,53.45,0.02,1,0,1.8,1,Evening,2024-04-15,2024-09-07,1
U473704,19,Female,South,Premium,Smart TV,Comedy,UPI,Skippable Ads,1,1,599,6,3.235201019443185,97.06,0.07,0,1,3.0,0,Evening,2023-09-07,2024-03-22,0
U771088,37,Female,South,Standard,Smart TV,Romance,Net Banking,Non-Skippable Ads,1,0,399,2,2.7738830153050764,83.22,0.18,0,0,3.6,0,Late Night,2025-01-15,2025-03-29,0
U180691,34,Female,Tier-3,Basic,Laptop,Horror,UPI,No Ads,1,0,199,9,0.21786458685051135,6.54,0.01,0,0,3.2,2,Evening,2022-10-30,2023-08-21,0
U887600,20,Male,Tier-2,Standard,Mobile,Sci-Fi,UPI,No Ads,1,0,399,11,1.8560755794481036,55.68,0.23,0,0,3.0,2,Late Night,2024-01-02,2024-12-02,0
U657749,40,Other,Metro,Standard,Smart TV,Sci-Fi,Debit Card,Skippable Ads,1,0,399,8,2.399481785726546,71.98,0.08,0,0,2.3,0,Evening,2023-03-17,2023-12-08,1
U646774,21,Male,Metro,Basic,Tablet,Action,UPI,Skippable Ads,0,1,199,4,1.7115837052163205,51.35,0.04,0,0,3.0,0,Late Night,2024-01-22,2024-06-17,0
U283683,53,Male,Tier-2,Standard,Smart TV,Action,Wallet,No Ads,1,0,399,11,2.5489233550319437,76.47,0.07,0,0,2.9,1,Evening,2022-09-19,2023-09-08,1
U413045,42,Male,West,Standard,Mobile,Romance,Credit Card,No Ads,1,1,399,11,1.5728609282565995,47.19,0.04,0,1,4.8,0,Afternoon,2023-09-19,2024-08-28,0
U245338,24,Female,Tier-2,Basic,Smart TV,Horror,Net Banking,Non-Skippable Ads,1,0,199,1,1.864195806666243,55.93,0.14,0,0,3.1,1,Afternoon,2023-02-10,2023-03-15,1
U367614,27,Other,West,Basic,Smart TV,Romance,Gift Code,Skippable Ads,1,1,199,4,3.34344293897047,100.3,0.21,0,0,2.9,1,Evening,2024-04-13,2024-08-28,1
U632465,47,Male,Tier-2,Standard,Smart TV,Sci-Fi,Net Banking,No Ads,1,0,399,1,2.7856891357285676,83.57,0.14,0,0,4.4,0,Evening,2024-06-23,2024-07-29,1
U116535,50,Female,North,Basic,Mobile,Comedy,UPI,No Ads,0,0,199,10,2.2010812780221105,66.03,0.12,2,0,4.0,1,Evening,2023-12-22,2024-11-11,1
U748002,50,Female,West,Standard,Mobile,Horror,Gift Code,No Ads,1,1,399,9,0.2,6.0,0.01,0,0,1.7,0,Evening,2024-07-29,2025-05-22,0
U547603,49,Male,Tier-3,Basic,Mobile,Action,Gift Code,Non-Skippable Ads,1,0,199,1,0.9616404883481429,28.85,0.02,2,2,4.2,1,Late Night,2023-10-26,2023-12-14,1
U946822,33,Female,Metro,Premium,Mobile,Documentary,Net Banking,Non-Skippable Ads,1,0,599,6,2.972343566505857,89.17,0.03,0,0,3.8,1,Late Night,2024-06-01,2024-12-23,0
U876684,42,Male,Tier-3,Basic,Tablet,Documentary,Net Banking,Non-Skippable Ads,1,0,199,2,2.463395236468735,73.9,0.2,1,0,4.4,1,Evening,2024-09-12,2024-12-03,0
U569984,36,Male,Tier-2,Premium,Smart TV,Documentary,UPI,Non-Skippable Ads,1,1,599,4,1.61177609593765,48.35,0.07,0,0,5.0,2,Morning,2024-08-10,2024-12-16,1
U541758,25,Male,West,Standard,Mobile,Sci-Fi,UPI,Skippable Ads,1,1,399,8,3.012353354104132,90.37,0.28,0,0,2.4,2,Evening,2023-09-29,2024-06-02,0
U378676,17,Female,Tier-2,Standard,Tablet,Action,Debit Card,No Ads,1,0,399,9,3.7363977080200517,112.09,0.08,0,0,2.2,1,Evening,2023-12-05,2024-09-23,0
U935165,41,Female,Tier-2,Basic,Mobile,Romance,UPI,No Ads,1,0,199,8,2.065035710876591,61.95,0.04,0,1,4.2,1,Evening,2023-10-17,2024-07-04,0
U741857,40,Female,East,Premium,Mobile,Thriller,Debit Card,No Ads,1,0,599,1,3.0877605230264926,92.63,0.21,0,0,3.0,1,Late Night,2022-11-11,2022-12-16,1
U440716,45,Male,East,Standard,Smart TV,Sci-Fi,UPI,Non-Skippable Ads,1,0,399,12,2.980908207421826,89.43,0.11,0,0,2.9,1,Late Night,2025-03-15,2026-03-12,1
U685842,19,Male,East,Basic,Tablet,Action,Credit Card,No Ads,1,1,199,8,1.587225227509024,47.62,0.04,1,1,5.0,0,Afternoon,2023-03-02,2023-11-01,0
U381787,50,Male,Tier-2,Basic,Smart TV,Action,Debit Card,Skippable Ads,1,0,199,5,2.7270836118189785,81.81,0.11,0,0,2.2,0,Evening,2023-07-27,2023-12-31,0
U494798,54,Male,South,Standard,Laptop,Thriller,UPI,No Ads,0,0,399,4,1.432511213835786,42.98,0.14,0,0,3.8,0,Late Night,2024-03-19,2024-07-27,0
U189846,27,Male,North,Basic,Set-top Box,Thriller,UPI,No Ads,1,1,199,5,2.2883317078634677,68.65,0.03,0,0,4.5,1,Morning,2023-09-02,2024-02-15,0
U530000,59,Female,East,Standard,Mobile,Drama,Wallet,Skippable Ads,1,0,399,7,1.4133240793694366,42.4,0.07,1,1,3.6,0,Morning,2023-11-08,2024-07-04,0
U262434,41,Male,Tier-2,Basic,Smart TV,Thriller,Gift Code,Skippable Ads,1,0,199,5,2.176102552675744,65.28,0.16,0,0,3.7,1,Afternoon,2024-07-27,2025-01-13,1
U245693,22,Male,Tier-2,Standard,Laptop,Comedy,Credit Card,Non-Skippable Ads,0,0,399,7,1.4381719214863746,43.15,0.05,0,0,2.8,1,Evening,2024-03-23,2024-11-05,0
U776664,62,Other,West,Standard,Mobile,Action,Net Banking,Skippable Ads,1,0,399,8,1.3971769777317244,41.92,0.06,1,0,3.1,1,Afternoon,2023-04-04,2023-12-04,0
U776935,20,Male,Metro,Premium,Tablet,Sci-Fi,UPI,No Ads,1,0,599,4,3.3350689679108685,100.05,0.3,1,0,4.3,1,Evening,2024-07-09,2024-11-22,1
U331322,56,Female,South,Basic,Laptop,Drama,UPI,Skippable Ads,1,0,199,9,2.11575570536447,63.47,0.13,0,1,2.9,0,Evening,2023-05-09,2024-02-24,0
U533048,28,Female,South,Standard,Set-top Box,Comedy,Credit Card,Skippable Ads,1,0,399,9,1.1786018819053066,35.36,0.11,0,0,4.4,1,Afternoon,2024-12-21,2025-09-23,1
U157676,56,Male,Metro,Standard,Set-top Box,Sci-Fi,Credit Card,Non-Skippable Ads,1,0,399,6,2.65871891555513,79.76,0.1,0,0,2.4,0,Late Night,2024-12-09,2025-06-30,1
U101906,55,Male,East,Standard,Mobile,Drama,Debit Card,No Ads,0,0,399,10,2.958881989048632,88.77,0.15,1,2,2.9,2,Evening,2024-01-20,2024-12-08,1
U338178,42,Male,Tier-3,Standard,Set-top Box,Action,Credit Card,No Ads,1,0,399,1,2.5332772765859852,76.0,0.15,0,0,2.7,1,Morning,2022-10-06,2022-11-15,1
U886885,56,Male,North,Standard,Smart TV,Comedy,Wallet,Skippable Ads,0,0,399,10,2.2982849303101185,68.95,0.06,2,1,3.6,0,Late Night,2024-12-08,2025-10-24,1
U165867,28,Female,Tier-3,Premium,Mobile,Romance,Wallet,Skippable Ads,0,1,599,5,1.8224863307367312,54.67,0.1,0,0,4.2,0,Morning,2023-02-24,2023-08-09,0
U424036,31,Male,South,Standard,Smart TV,Sci-Fi,Net Banking,Skippable Ads,0,0,399,10,2.8559751602785557,85.68,0.1,1,0,4.7,1,Evening,2023-02-05,2023-12-08,0
U179888,34,Male,East,Standard,Set-top Box,Horror,UPI,Non-Skippable Ads,1,0,399,1,1.9696116967421113,59.09,0.06,0,0,1.4,0,Morning,2023-08-15,2023-09-24,1
U749443,63,Male,North,Standard,Mobile,Drama,Wallet,Non-Skippable Ads,1,1,399,11,2.665262445231411,79.96,0.2,1,0,4.1,0,Late Night,2023-11-16,2024-10-27,0
U844990,39,Male,Metro,Basic,Mobile,Comedy,Debit Card,Non-Skippable Ads,1,0,199,1,2.8661747674547677,85.99,0.19,2,1,3.6,0,Evening,2024-01-14,2024-03-07,1
U129086,58,Male,Tier-3,Premium,Smart TV,Romance,UPI,Non-Skippable Ads,1,0,599,8,4.440822368414218,133.22,0.18,0,1,3.5,0,Evening,2023-05-07,2024-01-05,0
